t_Myr,rJ_kpc,rJ_arcmin,EJcrit_kms2,L1_x,L1_y,L1_z,L2_x,L2_y,L2_z
320.0,0.04429285539752575,14.46036283111951,-254961.65191985798,-0.36214481087155964,-2.0625960714189495,1.1502265445549542,-0.37746410620214627,-2.1498471307113083,1.1988829372579464
321.0,0.044343513761618825,14.476901352256661,-254660.77334868995,-0.5497017741111662,-2.029082025862814,1.1773850084336344,-0.5728921741241165,-2.1146833938317133,1.227055630943405
322.0,0.044505543786431324,14.529799566365813,-254402.3682012729,-0.7346640858513385,-1.9858965570696856,1.1952512513595097,-0.7655473739835739,-2.069378268989394,1.245496376304436
323.0,0.04477375221887093,14.617362023394925,-254189.4497361094,-0.9162077510548016,-1.93338155760063,1.2038494699009072,-0.9545553320900576,-2.014302621482489,1.2542362026567992
324.0,0.04514064640095697,14.737142582719336,-254024.25834114657,-1.0935493960943616,-1.8719155459374612,1.2032399701899423,-1.1390891867454913,-1.949869630483662,1.2533477170747414
325.0,0.04559693959042562,14.886109386007753,-253908.26889731517,-1.2659477936750598,-1.8019084744867306,1.1935160267549791,-1.3183721486236781,-1.8765275779942978,1.2429408988832586
326.0,0.04613213285186956,15.060834828199086,-253842.21403551885,-1.4327047209160517,-1.723797143648133,1.1748009694828256,-1.4916786747146615,-1.7947532392228587,1.223158915879864
327.0,0.046735103084111614,15.257687531785942,-253826.1195239796,-1.5931653217282264,-1.638041154983154,1.147245513560653,-1.658334531106065,-1.7050460323444148,1.19417415433719
328.0,0.04739464311142957,15.473008671303104,-253859.34728736515,-1.7467180930894919,-1.545119334356304,1.1110253429810826,-1.8177160392086067,-1.607923000089336,1.156184614960926
329.0,0.048099921760477594,15.703262175412165,-253940.64070966258,-1.892794581045903,-1.4455265691300967,1.0663389717361407,-1.9692487862432244,-1.5039146192868043,1.1094107870146728
330.0,0.04884085340958673,15.945155374281804,-254068.1655055854,-2.0308688550149157,-1.3397710190315646,1.013405934330356,-2.1124060441924817,-1.3935613771650517,1.0540930871108618
331.0,0.04960838375651728,16.19573229466546,-254239.53685108965,-2.1604568223968115,-1.2283716711955877,0.9524654004700102,-2.2467070945213616,-1.277411017787652,0.9904899511706435
332.0,0.05039470978935677,16.452445474169554,-254451.81821217222,-2.281115444055034,-1.1118562147730506,0.8837753798551509,-2.3717156092488962,-1.1560163457268746,0.9188767139931582
333.0,0.05119345582122764,16.713213431599886,-254701.4663119549,-2.3924419133746704,-0.9907592115444936,0.8076128119560178,-2.4870381980127525,-1.02993347105697,0.839545529323183
334.0,0.051999818009051534,16.976467848245154,-254984.17280362986,-2.4940728748727485,-0.8656205400282541,0.7242750887043669,-2.5923231929452486,-0.8997203829978403,0.7528068363345651
335.0,0.052810640544048236,17.241178441917,-255294.49895051346,-2.585683815163846,-0.7369840963515757,0.634084085142815,-2.68725968463973,-0.7659357415364167,0.6589934116008608
336.0,0.053624191558316776,17.50677980679549,-255625.06925838988,-2.6669889781770255,-0.6053967509768662,0.5373949350491645,-2.7715766435803726,-0.6291377687859167,0.5584692184887583
337.0,0.05443865186334395,17.772678029353862,-255964.75977247782,-2.737742979615633,-0.4714075827979263,0.4346145034676055,-2.8450412667139533,-0.4898831031575761,0.4516480205352698
338.0,0.0552455333952501,18.036101997133198,-256294.4662451125,-2.7977482729196925,-0.3355673376303007,0.32624116480641363,-2.9074530473837035,-0.34872554040663667,0.3390336714634239
339.0,0.056006667385773694,18.284590688306714,-256577.184816752,-2.8468806518672864,-0.19842707884250538,0.2129537186656373,-2.9586228899415885,-0.2062154931091394,0.22131231463078102
340.0,0.056614687828052075,18.483092142439073,-256739.51005590614,-2.8851345937579027,-0.060530341709204565,0.09580902219841589,-2.998339057914475,-0.06290537991824686,0.0995682953508028
341.0,0.05697465804264191,18.600612222475633,-256673.48098045532,-2.912553233480813,0.07760332044625622,-0.023404044667465766,-3.026462123318718,0.08063835787601122,-0.02431936827945746
342.0,0.05708758322732195,18.63747909702208,-256339.47816208357,-2.9291620618927814,0.21547345198078854,-0.1421088647159428,-3.043029559034302,0.22384971186640296,-0.14763316839218638
343.0,0.05696973652764324,18.599005487215038,-255828.64221799362,-2.9350548275628463,0.35259327060435636,-0.2580096613039384,-3.0481809272701486,0.36618330684897166,-0.26795415242417847
344.0,0.05674650747394159,18.526127523444078,-255243.9799440569,-2.9302806879189545,0.4884764845819715,-0.3697239365084576,-3.042228911169648,0.5071382034999405,-0.38384884200164726
345.0,0.0564949212444668,18.443991744911223,-254642.9368245927,-2.9149797886140156,0.6226475764014655,-0.4764688573356483,-3.0254769680055453,0.646250073137831,-0.494530205482603
346.0,0.05623469033827448,18.35903372426345,-254053.45011176085,-2.8893774229871343,0.7546548169742131,-0.5777567343488189,-2.9981964162611736,0.7830764336170257,-0.5995160606621454
347.0,0.05596701700909761,18.2716459632945,-253489.94021848016,-2.8537365182069054,0.8840700984465306,-0.6732461425207278,-2.9606573620187504,0.9171935211282145,-0.6984706316044699
348.0,0.05568935958318029,18.180998677508015,-252960.69971503946,-2.808337545011673,1.010486102632549,-0.7626745895197322,-2.913138508289048,1.0481952153146752,-0.7911359230908406
349.0,0.05539920954250278,18.086272906816443,-252471.06440227744,-2.753471271189418,1.1335136291135761,-0.8458265438388854,-2.8559276618811573,1.1756915579171352,-0.8772996649641209
350.0,0.055094837825941025,17.98690416173302,-252024.84699553726,-2.6894357117748298,1.252779198327221,-0.9225169371774008,-2.7893203170485137,1.299306934674344,-0.9567788604964168
351.0,0.054775313339901356,17.882588466569715,-251625.03568216335,-2.616534634623863,1.3679228344170473,-0.9925818841025144,-2.7136183109394127,1.418678125756917,-1.0294105570647356
352.0,0.054440381999950105,17.77324286995508,-251274.15928231983,-2.5350768412606355,1.478595981633542,-1.055873034404394,-2.62912895852123,1.5334523395877602,-1.09504624321124
353.0,0.054090346845408054,17.658966305644718,-250974.4891647879,-2.4453759611214787,1.584459539045385,-1.1122539008051513,-2.536164692679214,1.643285287740695,-1.1535482140026736
354.0,0.053725975972926505,17.540009535441342,-250728.1548895889,-2.3477506507596315,1.6851820096123875,-1.161597346917304,-2.4350431597465763,1.7478393304275812,-1.2047870897514426
355.0,0.05334843762129609,17.416753956223403,-250537.21061302532,-2.242525142681167,1.7804377631119532,-1.2037838123624403,-2.3260877185769884,1.8467817085492606,-1.2486400658189478
356.0,0.05295925656822832,17.289697364729157,-250403.6710008676,-2.130030112240175,1.8699054137888393,-1.2387000460975008,-2.209628304558886,1.9397828722760457,-1.284989666102341
357.0,0.052560286203155476,17.159444840116805,-250329.52643751696,-2.0106038453386303,1.9532663152401413,-1.2662382213261079,-2.0860026347093057,2.0265149145746473,-1.3137228758313746
358.0,0.05215369179859883,17.02670328253999,-250316.74260392215,-1.8845937004467375,2.030203177909179,-1.2862953631271488,-1.9555577431471993,2.106650119747947,-1.3347305876812388
359.0,0.05174194154528217,16.89227848636628,-250367.24679421276,-1.7523578675039733,2.100398819150833,-1.2987730553482024,-1.8186518474332758,2.179859641476271,-1.347907331206257
360.0,0.05132780266580226,16.7570738714006,-250482.90161439122,-1.6142674341061698,2.163535062586461,-1.303577417449428,-1.6756565555488356,2.2458123320750367,-1.3531512803044572
361.0,0.05091434042292394,16.62209015912174,-250665.46544564626,-1.4707087760376036,2.2192918129249266,-1.3006193606841723,-1.5269594306354954,2.3041737550570094,-1.3503645526713222
362.0,0.05050491817956087,16.48842539226429,-250916.53799249115,-1.3220862943299658,2.2673463453004743,-1.2898151495747447,-1.3729669356956524,2.3546054272089663,-1.3394538322651222
363.0,0.050103196940477594,16.35727478519741,-251237.48822326798,-1.1688255238958585,2.3073728653983765,-1.2710873111342886,-1.214107782496664,2.396764355097536,-1.320331362663158
364.0,0.04971313310627353,16.229929990664168,-251629.36096165306,-1.0113766381342468,2.3390424193579675,-1.244365952110207,-1.0508367065868456,2.430302955246623,-1.2929163771436893
365.0,0.04933897360598626,16.1077775107144,-252092.7572543083,-0.8502183677234405,2.3620232619814554,-1.2095905647799383,-0.883638681486149,2.4548694783500884,-1.2571370513462066
366.0,0.048985248275098425,15.992296208339804,-252627.68239606998,-0.6858623370348138,2.375981829466754,-1.1667124255154595,-0.7130335665623178,2.4701090969308415,-1.2129330872933382
367.0,0.04865676046613428,15.885054242099661,-253233.354113377,-0.5188577937504392,2.380584509713589,-1.1156977186237846,-0.5395811502571654,2.475665863570853,-1.1602590644400574
368.0,0.04835857858286216,15.787706302277694,-253907.96179065664,-0.3497966601594432,2.3755004592172786,-1.0565315528545656,-0.3638864968959187,2.4711858028753277,-1.099088726155964
369.0,0.048096033589677886,15.7019927977663,-254648.36539029487,-0.1793187601785881,2.3604057785755432,-0.9892230839428215,-0.1866054231723362,2.456321462020188,-1.029420413163416
370.0,0.04787473015085605,15.629743492716596,-255449.71859233986,-0.008116964749439608,2.3349894230267685,-0.9138120251557801,-0.008449810067940728,2.430738304806469,-0.9512839206181977
371.0,0.04770057947116698,15.572888228069768,-256304.9908287337,0.16305816036105233,2.298961279753955,-0.830376949466352,0.16980771138441272,2.394123376665086,-0.8647491733197017
372.0,0.04757984975272118,15.533473394287734,-257204.33625286046,0.33339483630192385,2.2520628769706432,-0.7390460423272406,0.3473303784430533,2.3461966598288653,-0.769937364404465
373.0,0.04751916306992583,15.513660911114956,-258134.18265312118,0.5020186040041724,2.194081204429659,-0.6400115686550131,0.52321613867523,2.2867254053239088,-0.6670358010404921
374.0,0.0475250693809573,15.515589154388998,-259075.6977468481,0.6679942664445397,2.124866227844076,-0.5335508604289033,0.6964997842904492,2.215541275850657,-0.5563192348561398
375.0,0.047601555350858485,15.54055965733659,-260001.65917402963,0.8303335892702556,2.044353437265802,-0.4200607687774932,0.8661590037776864,2.1325587203425775,-0.4381846305051508
376.0,0.04773876217530972,15.585353799567066,-260868.9296471241,0.9880145870020847,1.952596304391347,-0.30012393875959303,1.0311218970116263,2.037788542769408,-0.3132184171606161
377.0,0.047874447564940484,15.629651236418523,-261599.6705973046,1.140028346956095,1.8498205008483453,-0.1746554513588485,1.1902636932864725,1.9313328367102254,-0.1823516433973418
378.0,0.04787204059763055,15.628865429761628,-262050.97997648193,1.2854423234731647,1.736453099592795,-0.04523640817440355,1.342408393258127,1.8134063060053904,-0.04724111918930263
379.0,0.04772134039540689,15.579666081846051,-262066.48123671583,1.4233357186281879,1.6129723062348529,0.0853728010764758,1.4864857760448356,1.6845360929206572,0.08916059141942848
380.0,0.04741347296391443,15.479156084842911,-261676.86741705117,1.5528976696975736,1.4800346282316386,0.21377566054881056,1.621541513301597,1.5454576548298156,0.22322533858968055
381.0,0.047021785885751025,15.351281347130238,-261044.7300101227,1.6733942433973714,1.3383967953747353,0.3375781977987371,1.7468367557052045,1.397136822421507,0.35239394790933576
382.0,0.04667354733036633,15.237591321561716,-260285.86839042808,1.7841741339966726,1.1889099914687642,0.45540788672052374,1.8618544495936886,1.240673382493192,0.4752356757752699
383.0,0.046412114449544906,15.1522408902397,-259461.98038479552,1.8847762238584285,1.0325650035332679,0.5664195284905001,1.9661842622826267,1.0771639805465902,0.5908845563043456
384.0,0.04624412084067047,15.097395734834135,-258609.67716440285,1.974900711337183,0.8704090851934101,0.6700403375036872,2.0595336230583743,0.9077098238308574,0.6987544214108172
385.0,0.04616707377403334,15.07224204969356,-257754.29093407342,2.054377672296198,0.7034940707016337,0.7658614870268657,2.141732049543128,0.7334074051735577,0.7984267520016662
386.0,0.04617636103991231,15.075274078970374,-256915.01818442697,2.123145055606954,0.5328485289497729,0.8535884761462947,2.2127198468118388,0.5553292330347139,0.8896010930533585
387.0,0.04626665579637699,15.10475275964039,-256106.90927815612,2.1812296592267484,0.3594608905008607,0.933014091628529,2.2725314808638077,0.3745071897161587,0.9720681572187291
388.0,0.04643212137906517,15.158772586094551,-255341.7776474593,2.228729753360386,0.18426940387351948,1.0040006627479712,2.321278211816151,0.1919212285253616,1.0456919954390664
389.0,0.046666441658491535,15.235271520940461,-254628.74181468587,2.2657996225983172,0.008157095320440745,1.066466765522077,2.3591319010919634,0.008493100448411216,1.1103964105671147
390.0,0.046962885487148366,15.332052035155481,-253974.63826736045,2.2926363571643855,-0.16804959993195023,1.1203765679345736,2.386310815902712,-0.17491591140154938,1.1661538532229316
391.0,0.04731442347650851,15.446819232470869,-253384.3783784868,2.309468977673138,-0.34357965363613185,1.1657310880316243,2.4030677059577608,-0.3575043345717528,1.2129761250580762
392.0,0.047713875646261304,15.577229052665619,-252861.26743841058,2.3165497630080374,-0.5177146166881306,1.202561009612678,2.4096801232182425,-0.5385278750554563,1.2509065887961577
393.0,0.04815406593993579,15.720938716541246,-252407.28790700628,2.3141475268011757,-0.6897848412624333,1.2309208228371022,2.4064427936443216,-0.7172955661627923,1.280013702392441
394.0,0.0486279657830743,15.875653593599639,-252023.3463590532,2.3025425413754785,-0.8591652510029844,1.2508840985926326,2.3936617775007116,-0.89316526619053,1.3003857262484992
395.0,0.04912881610748771,16.03916703950646,-251709.48472690102,2.2820228119386465,-1.0252709969717821,1.2625397261194116,2.3716501371990715,-1.0655389104408874,1.312126460351477
396.0,0.04965022339458656,16.209391751518595,-251465.058004193,2.252881434732131,-1.1875532154904722,1.2659889619391491,2.340724845235624,-1.2338577937052044,1.3153518739690642
397.0,0.050186229774456484,16.384382653846988,-251288.88160028818,2.2154148144014947,-1.3454950174029272,1.2613431584930943,2.301204694003232,-1.3975980614005445,1.3101874999681833
398.0,0.05073136012455585,16.562352274047456,-251179.35191580263,2.1699215583345453,-1.4986077797987547,1.2487220624425346,2.253409004443995,-1.5562665167123502,1.296766479298722
399.0,0.051280650747738035,16.741680105582788,-251134.5435801113,2.1167019041752098,-1.6464277737578579,1.2282525940823805,2.1976569659920018,-1.7093968021026344,1.2752281575684066
